period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,log_attendances
MSitAE-MAY-2022,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,15430.0,1512.0,10584.0,627.0,0.0,0.0,6776.0,248.0,255.0,50.0,0.0,0.0,1551.0,12.0,3191.0,0.0,0.0,482.0,May,2022,56.085547634478296,,,,,,,9.644133752071205
MSitAE-MAY-2022,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0.0,0.0,3462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0.0,0.0,3139.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,3039.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5774.0,0.0,2884.0,137.0,0.0,0.0,3604.0,0.0,50.0,76.0,0.0,0.0,649.0,71.0,1776.0,0.0,0.0,1246.0,May,2022,37.58226532732941,,,,,,,8.661293535389994
MSitAE-MAY-2022,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,3329.0,0.0,5153.0,110.0,0.0,160.0,1174.0,0.0,576.0,16.0,0.0,22.0,464.0,1.0,1970.0,0.0,608.0,667.0,May,2022,64.73415440072094,,,,,,,8.110727582974489
MSitAE-MAY-2022,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8706.0,701.0,2588.0,1296.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,1619.0,0.0,3275.0,0.0,0.0,2388.0,May,2022,100.0,,,,,,,9.071882578828616
MSitAE-MAY-2022,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,9753.0,0.0,5192.0,198.0,0.0,1501.0,3376.0,0.0,403.0,33.0,0.0,0.0,478.0,79.0,3152.0,0.0,0.0,1502.0,May,2022,65.38500974059264,,,,,,,9.185432736269998
MSitAE-MAY-2022,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,3361.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10814.0,0.0,0.0,353.0,0.0,0.0,2070.0,0.0,0.0,0.0,0.0,0.0,185.0,15.0,1587.0,0.0,0.0,175.0,May,2022,80.85814684668023,,,,,,,9.28868933838716
MSitAE-MAY-2022,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0.0,0.0,1974.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,164.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0.0,0.0,1702.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0.0,0.0,1348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0.0,0.0,2268.0,0.0,0.0,112.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13204.0,2124.0,12044.0,0.0,0.0,0.0,8949.0,230.0,2182.0,0.0,0.0,0.0,1244.0,513.0,4401.0,0.0,0.0,901.0,May,2022,32.22508330808846,,,,,,,9.488350824731233
MSitAE-MAY-2022,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0.0,0.0,1788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0.0,0.0,1363.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5880.0,0.0,0.0,143.0,0.0,0.0,2186.0,0.0,0.0,26.0,0.0,0.0,231.0,249.0,1361.0,0.0,0.0,456.0,May,2022,62.823129251700685,,,,,,,8.679482094459956
MSitAE-MAY-2022,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,19794.0,0.0,0.0,2123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.0,0.0,4811.0,0.0,0.0,1132.0,May,2022,100.0,,,,,,,9.89318465954023
MSitAE-MAY-2022,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10145.0,0.0,1381.0,104.0,0.0,0.0,3466.0,0.0,0.0,6.0,0.0,0.0,1525.0,0.0,2573.0,0.0,0.0,366.0,May,2022,65.83538689009364,,,,,,,9.224834818126634
MSitAE-MAY-2022,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8098.0,0.0,0.0,722.0,0.0,0.0,2723.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,2435.0,0.0,0.0,492.0,May,2022,66.37441343541616,,,,,,,8.99949587624899
MSitAE-MAY-2022,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,8660.0,0.0,6723.0,488.0,0.0,1347.0,3551.0,0.0,1146.0,124.0,0.0,0.0,882.0,40.0,2457.0,0.0,0.0,1112.0,May,2022,58.995381062355655,,,,,,,9.066585468331045
MSitAE-MAY-2022,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1681.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0.0,0.0,6083.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5799.0,0.0,4379.0,0.0,0.0,506.0,2620.0,0.0,166.0,0.0,0.0,4.0,396.0,98.0,2098.0,0.0,0.0,1384.0,May,2022,54.81979651664079,,,,,,,8.66561319653451
MSitAE-MAY-2022,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6056.0,0.0,3625.0,2.0,0.0,33.0,2119.0,0.0,28.0,1.0,0.0,0.0,758.0,4.0,1707.0,0.0,0.0,735.0,May,2022,65.00990752972258,,,,,,,8.708969906980947
MSitAE-MAY-2022,RTK,NHS ENGLAND SOUTH EAST ,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10568.0,0.0,0.0,568.0,0.0,0.0,3830.0,0.0,0.0,44.0,0.0,0.0,191.0,5.0,2218.0,0.0,0.0,967.0,May,2022,63.75851627554883,,,,,,,9.265680467009346
MSitAE-MAY-2022,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,7139.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,6140.0,0.0,0.0,1897.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0.0,0.0,8376.0,0.0,0.0,115.0,0.0,0.0,478.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0.0,0.0,1863.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0.0,0.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11987.0,1400.0,6818.0,496.0,0.0,251.0,4638.0,10.0,340.0,201.0,0.0,13.0,534.0,2.0,4494.0,22.0,0.0,1264.0,May,2022,61.30808375740385,,,,,,,9.391661428436555
MSitAE-MAY-2022,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14718.0,2060.0,0.0,0.0,0.0,0.0,6354.0,73.0,0.0,0.0,0.0,0.0,1192.0,579.0,3796.0,9.0,0.0,830.0,May,2022,56.82837342030167,,,,,,,9.596894455192587
MSitAE-MAY-2022,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,10408.0,0.0,5456.0,138.0,0.0,0.0,5389.0,0.0,70.0,17.0,0.0,0.0,377.0,0.0,4984.0,0.0,0.0,320.0,May,2022,48.22252113758647,,,,,,,9.250426095515468
MSitAE-MAY-2022,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6033.0,0.0,0.0,0.0,0.0,0.0,1586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0,0.0,0.0,253.0,May,2022,73.71125476545666,,,,,,,8.705165419719007
MSitAE-MAY-2022,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9648.0,384.0,8823.0,0.0,0.0,452.0,4913.0,0.0,508.0,0.0,0.0,25.0,967.0,691.0,3729.0,5.0,0.0,1559.0,May,2022,49.077529021558874,,,,,,,9.174609562020384
MSitAE-MAY-2022,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12278.0,0.0,5533.0,240.0,0.0,506.0,7245.0,0.0,1091.0,42.0,0.0,32.0,689.0,435.0,3067.0,0.0,77.0,1643.0,May,2022,40.992018244013686,,,,,,,9.415645765160512
MSitAE-MAY-2022,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,7654.0,0.0,0.0,37.0,0.0,0.0,2405.0,0.0,0.0,7.0,0.0,0.0,361.0,0.0,1959.0,0.0,0.0,675.0,May,2022,68.57852103475307,,,,,,,8.943114308091785
MSitAE-MAY-2022,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4388.0,0.0,0.0,61.0,0.0,36.0,2026.0,0.0,0.0,0.0,0.0,0.0,263.0,211.0,939.0,0.0,0.0,154.0,May,2022,53.82862351868732,,,,,,,8.386856689688234
MSitAE-MAY-2022,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,13464.0,0.0,6801.0,47.0,0.0,599.0,3772.0,0.0,382.0,0.0,0.0,2.0,804.0,20.0,5661.0,0.0,0.0,854.0,May,2022,71.98455139631609,,,,,,,9.5078490052457
MSitAE-MAY-2022,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6026.0,0.0,1724.0,382.0,0.0,280.0,1796.0,0.0,27.0,0.0,0.0,0.0,545.0,0.0,1501.0,0.0,0.0,85.0,May,2022,70.19581812147362,,,,,,,8.704004653483045
MSitAE-MAY-2022,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,1330.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,599.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RQW,NHS ENGLAND EAST OF ENGLAND ,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,10059.0,0.0,0.0,1399.0,0.0,0.0,4388.0,0.0,0.0,0.0,0.0,0.0,550.0,150.0,1539.0,0.0,0.0,877.0,May,2022,56.377373496371405,,,,,,,9.21632244365373
MSitAE-MAY-2022,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11918.0,1549.0,449.0,1354.0,0.0,87.0,4589.0,0.0,4.0,412.0,0.0,3.0,685.0,0.0,3528.0,86.0,15.0,3773.0,May,2022,61.495217318342,,,,,,,9.385889044482708
MSitAE-MAY-2022,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12301.0,0.0,6122.0,499.0,0.0,28.0,5965.0,0.0,12.0,157.0,0.0,0.0,1072.0,247.0,3334.0,0.0,0.0,1270.0,May,2022,51.50800747906674,,,,,,,9.417517129768314
MSitAE-MAY-2022,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8739.0,0.0,11020.0,421.0,0.0,250.0,3907.0,0.0,93.0,110.0,0.0,2.0,742.0,741.0,2514.0,0.0,0.0,899.0,May,2022,55.29236754777435,,,,,,,9.07566546864958
MSitAE-MAY-2022,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,10940.0,0.0,7302.0,0.0,0.0,0.0,4703.0,0.0,422.0,0.0,0.0,0.0,786.0,488.0,4246.0,0.0,11.0,1333.0,May,2022,57.01096892138939,,,,,,,9.30027247947679
MSitAE-MAY-2022,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,4458.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,4325.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,84.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0.0,0.0,7733.0,0.0,0.0,641.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,4491.0,0.0,0.0,476.0,0.0,0.0,690.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,124.0,0.0,0.0,1489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0.0,0.0,93.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0.0,0.0,41.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0.0,0.0,554.0,0.0,0.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0.0,0.0,49.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0.0,0.0,5870.0,0.0,0.0,450.0,0.0,0.0,209.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,8130.0,0.0,3861.0,435.0,0.0,138.0,3154.0,0.0,168.0,87.0,0.0,0.0,573.0,10.0,2877.0,0.0,0.0,815.0,May,2022,61.20541205412054,,,,,,,9.003439196207838
MSitAE-MAY-2022,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5496.0,0.0,11082.0,0.0,0.0,0.0,2952.0,0.0,421.0,0.0,0.0,0.0,412.0,656.0,1698.0,0.0,28.0,1165.0,May,2022,46.288209606986904,,,,,,,8.61195776786066
MSitAE-MAY-2022,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE ROTHERHAM NHS FOUNDATION TRUST,7986.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,2543.0,0.0,0.0,543.0,May,2022,100.0,,,,,,,8.985570498917388
MSitAE-MAY-2022,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9293.0,935.0,7824.0,414.0,1.0,1017.0,4636.0,0.0,124.0,193.0,0.0,25.0,1234.0,16.0,3382.0,0.0,0.0,2431.0,May,2022,50.11298827074142,,,,,,,9.137124309644923
MSitAE-MAY-2022,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12953.0,0.0,4553.0,70.0,0.0,0.0,4055.0,0.0,0.0,13.0,0.0,0.0,641.0,124.0,1175.0,0.0,0.0,252.0,May,2022,68.69451092411025,,,,,,,9.469159899742863
MSitAE-MAY-2022,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11383.0,0.0,1082.0,1024.0,0.0,0.0,3329.0,0.0,0.0,185.0,0.0,0.0,420.0,471.0,2455.0,0.0,0.0,777.0,May,2022,70.75463410348766,,,,,,,9.339964139769688
MSitAE-MAY-2022,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10173.0,0.0,5396.0,13.0,0.0,82.0,2522.0,0.0,575.0,3.0,0.0,0.0,547.0,96.0,3345.0,0.0,0.0,331.0,May,2022,75.20888626757102,,,,,,,9.22759072538271
MSitAE-MAY-2022,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9742.0,0.0,0.0,0.0,0.0,0.0,2407.0,0.0,0.0,0.0,0.0,0.0,431.0,25.0,1039.0,0.0,0.0,86.0,May,2022,75.29254773147198,,,,,,,9.184304357425342
MSitAE-MAY-2022,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,10712.0,0.0,1429.0,36.0,0.0,6.0,4588.0,0.0,87.0,19.0,0.0,0.0,663.0,223.0,2134.0,0.0,28.0,747.0,May,2022,57.16952949962659,,,,,,,9.279213236262558
MSitAE-MAY-2022,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13788.0,0.0,3875.0,0.0,0.0,0.0,5304.0,0.0,0.0,0.0,0.0,0.0,1207.0,148.0,2928.0,0.0,425.0,780.0,May,2022,61.53176675369887,,,,,,,9.531626451841742
MSitAE-MAY-2022,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,27625.86000000004,0.0,95.0,192.0,0.0,0.0,15465.0,0.0,0.0,81.0,0.0,0.0,4458.0,211.0,9542.0,0.0,0.0,4852.0,May,2022,54.49864658114628,,,,,,,10.433792221839603
MSitAE-MAY-2022,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13130.0,1563.0,6858.0,0.0,0.0,649.0,3790.0,97.0,0.0,0.0,0.0,0.0,271.0,0.0,3567.0,28.0,4.0,2374.0,May,2022,71.13480578827114,,,,,,,9.482731125859004
MSitAE-MAY-2022,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,16210.0,0.0,13725.0,133.0,0.0,75.0,8932.0,0.0,1792.0,35.0,0.0,1.0,782.0,388.0,4208.0,0.0,264.0,1614.0,May,2022,44.898210980876,,,,,,,9.693445303141573
MSitAE-MAY-2022,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,4810.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8011.0,0.0,0.0,689.0,0.0,0.0,2249.0,0.0,0.0,125.0,0.0,0.0,440.0,0.0,3460.0,0.0,0.0,1541.0,May,2022,71.92610161028585,,,,,,,8.988695696785708
MSitAE-MAY-2022,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3890.0,0.0,11530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,10.0,1494.0,0.0,608.0,2273.0,May,2022,100.0,,,,,,,8.266421472984554
MSitAE-MAY-2022,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0.0,0.0,12602.0,0.0,0.0,38.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,May,2022,,,,,,,,0.0
MSitAE-MAY-2022,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11014.0,0.0,0.0,0.0,0.0,0.0,5625.0,0.0,0.0,0.0,0.0,0.0,1070.0,336.0,2996.0,0.0,0.0,1943.0,May,2022,48.928636281096786,,,,,,,9.307013259236443
