period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,total_a&e_attendances,date,attendance_zscore,is_outlier,is_anomaly,season,attendance_rolling_avg,attendance_lag_1
MSitAE-AUGUST-2022,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4430.0,0.0,851.0,124.0,0.0,48.0,1772.0,0.0,0.0,46.0,0.0,0.0,317.0,82.0,1036.0,0.0,0.0,370.0,8,2022,,,,,,,5281.0,2022-08-01,0.1015921314923958,0,0,Summer,5778.0,2432.0
MSitAE-AUGUST-2022,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,3348.0,0.0,4751.0,46.0,0.0,208.0,1699.0,0.0,711.0,25.0,0.0,36.0,744.0,21.0,1772.0,0.0,695.0,552.0,8,2022,,,,,,,8099.0,2022-08-01,0.0801952420473113,0,0,Summer,5270.666666666667,5281.0
MSitAE-AUGUST-2022,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11385.0,0.0,4320.0,31.0,0.0,174.0,6740.0,0.0,737.0,1.0,0.0,16.0,749.0,540.0,2940.0,0.0,64.0,1428.0,8,2022,,,,,,,15705.0,2022-08-01,0.0224433821753052,0,0,Summer,9695.0,8099.0
MSitAE-AUGUST-2022,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11443.0,2102.0,0.0,327.0,0.0,0.0,3337.0,13.0,0.0,0.0,0.0,0.0,375.0,0.0,2684.0,0.0,0.0,943.0,8,2022,,,,,,,13545.0,2022-08-01,0.038844120713766,0,0,Summer,12449.666666666666,15705.0
MSitAE-AUGUST-2022,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4126.0,0.0,0.0,61.0,0.0,22.0,1837.0,0.0,0.0,0.0,0.0,0.0,231.0,74.0,853.0,0.0,0.0,145.0,8,2022,,,,,,,4126.0,2022-08-01,0.1103619708497672,0,0,Summer,11125.333333333334,13545.0
MSitAE-AUGUST-2022,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10037.0,0.0,9198.0,481.0,0.0,2.0,5584.0,0.0,1.0,241.0,0.0,0.0,856.0,709.0,2211.0,0.0,0.0,1546.0,8,2022,,,,,,,19235.0,2022-08-01,0.0043596766398645,0,0,Summer,12302.0,4126.0
MSitAE-AUGUST-2022,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,7631.0,0.0,6987.0,423.0,0.0,0.0,3299.0,0.0,128.0,137.0,0.0,0.0,965.0,148.0,2402.0,0.0,0.0,856.0,8,2022,,,,,,,14618.0,2022-08-01,0.0306969019860954,0,0,Summer,12659.666666666666,19235.0
MSitAE-AUGUST-2022,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17330.0,0.0,8548.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,22.0,2524.0,0.0,0.0,318.0,8,2022,,,,,,,25878.0,2022-08-01,0.0547995405801401,0,0,Summer,19910.333333333332,14618.0
MSitAE-AUGUST-2022,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5546.0,0.0,3400.0,33.0,0.0,26.0,2257.0,0.0,27.0,8.0,0.0,0.0,943.0,36.0,1622.0,0.0,0.0,809.0,8,2022,,,,,,,8946.0,2022-08-01,0.0737640265185722,0,0,Summer,16480.666666666668,25878.0
MSitAE-AUGUST-2022,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,30344.0,0.0,57.0,168.0,0.0,0.0,14379.0,0.0,0.0,72.0,0.0,0.0,3931.0,525.0,8567.0,0.0,0.0,5009.0,8,2022,,,,,,,30401.0,2022-08-01,0.0891423833622967,0,0,Summer,21741.666666666668,8946.0
MSitAE-AUGUST-2022,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,2942.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8,2022,,,,,,,2942.0,2022-08-01,0.1193520053078865,0,0,Summer,14096.333333333334,30401.0
MSitAE-AUGUST-2022,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11526.0,0.0,0.0,181.0,0.0,0.0,3410.0,0.0,0.0,0.0,0.0,0.0,294.0,33.0,1429.0,0.0,0.0,430.0,8,2022,,,,,,,11526.0,2022-08-01,0.0541742554865218,0,0,Summer,14956.333333333334,2942.0
MSitAE-AUGUST-2022,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,6932.0,0.0,2811.0,207.0,0.0,0.0,2580.0,0.0,0.0,38.0,0.0,0.0,590.0,236.0,1769.0,0.0,0.0,86.0,8,2022,,,,,,,9743.0,2022-08-01,0.0677124577152605,0,0,Summer,8070.333333333333,11526.0
MSitAE-AUGUST-2022,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9958.0,0.0,0.0,0.0,0.0,0.0,5297.0,0.0,0.0,0.0,0.0,0.0,873.0,408.0,2920.0,0.0,0.0,1735.0,8,2022,,,,,,,9958.0,2022-08-01,0.066079976795923,0,0,Summer,10409.0,9743.0
MSitAE-AUGUST-2022,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8481.0,0.0,0.0,249.0,0.0,0.0,3287.0,0.0,0.0,79.0,0.0,0.0,1032.0,102.0,2560.0,0.0,0.0,654.0,8,2022,,,,,,,8481.0,2022-08-01,0.0772947410650464,0,0,Summer,9394.0,9958.0
MSitAE-AUGUST-2022,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,3494.0,0.0,0.0,176.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,,,,,,,3494.0,2022-08-01,0.1151607054591687,0,0,Summer,7311.0,8481.0
MSitAE-AUGUST-2022,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,1114.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,,,,,,,1114.0,2022-08-01,0.1332318895895098,0,0,Summer,4363.0,3494.0
MSitAE-AUGUST-2022,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0.0,0.0,7104.0,0.0,0.0,220.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,,,,,,,7104.0,2022-08-01,0.0877502118833152,0,0,Summer,3904.0,1114.0
MSitAE-AUGUST-2022,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0.0,0.0,1621.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,,,,,,,1621.0,2022-08-01,0.1293822717936767,0,0,Summer,3279.6666666666665,7104.0
MSitAE-AUGUST-2022,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0.0,0.0,3305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,,,,,,,3305.0,2022-08-01,0.116595770081284,0,0,Summer,4010.0,1621.0
MSitAE-AUGUST-2022,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,26057.0,2871.0,6104.0,854.0,84.0,2276.0,13178.0,44.0,479.0,392.0,1.0,26.0,3620.0,9.0,7385.0,40.0,5.0,1672.0,8,2022,,,,,,,35032.0,2022-08-01,0.1243052630713764,0,0,Summer,13319.333333333334,3305.0
MSitAE-AUGUST-2022,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,1005.0,0.0,0.0,86.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,,,,,,,1005.0,2022-08-01,0.1340595194509414,0,0,Summer,13114.0,35032.0
MSitAE-AUGUST-2022,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0.0,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,,,,,,,1024.0,2022-08-01,0.133915253695279,0,0,Summer,12353.666666666666,1005.0
MSitAE-AUGUST-2022,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5493.0,0.0,1815.0,0.0,0.0,46.0,2953.0,0.0,169.0,0.0,0.0,9.0,520.0,18.0,1505.0,0.0,0.0,432.0,8,2022,,,,,,,7308.0,2022-08-01,0.0862012532435717,0,0,Summer,3112.3333333333335,1024.0
MSitAE-AUGUST-2022,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,,,,,,,1883.0,2022-08-01,0.1273929229524374,0,0,Summer,3405.0,7308.0
MSitAE-AUGUST-2022,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7551.0,0.0,0.0,0.0,0.0,0.0,3299.0,0.0,0.0,0.0,0.0,0.0,820.0,10.0,2291.0,0.0,3.0,1294.0,8,2022,,,,,,,7551.0,2022-08-01,0.0843561701579948,0,0,Summer,5580.666666666667,1883.0
MSitAE-AUGUST-2022,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7518.0,0.0,4986.0,394.0,0.0,34.0,2423.0,0.0,68.0,111.0,0.0,0.0,679.0,0.0,1605.0,0.0,0.0,437.0,8,2022,,,,,,,12504.0,2022-08-01,0.0467483655371631,0,0,Summer,7312.666666666667,7551.0
MSitAE-AUGUST-2022,RDR,NHS ENGLAND SOUTH EAST ,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,11378.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,,,,,,,11378.0,2022-08-01,0.0552980097937867,0,0,Summer,10477.666666666666,12504.0
MSitAE-AUGUST-2022,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6724.0,0.0,357.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,223.0,1585.0,0.0,0.0,682.0,8,2022,,,,,,,7081.0,2022-08-01,0.0879248493770118,0,0,Summer,10321.0,11378.0
MSitAE-AUGUST-2022,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11249.0,0.0,2830.0,948.0,0.0,57.0,5869.0,0.0,95.0,410.0,0.0,1.0,959.0,284.0,3080.0,0.0,0.0,2140.0,8,2022,,,,,,,14079.0,2022-08-01,0.0347894936862021,0,0,Summer,10846.0,7081.0
MSitAE-AUGUST-2022,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12176.0,658.0,4007.0,0.0,0.0,0.0,3707.0,0.0,0.0,0.0,0.0,0.0,43.0,40.0,3279.0,0.0,0.0,974.0,8,2022,,,,,,,16841.0,2022-08-01,0.0138178085735962,0,0,Summer,12667.0,14079.0
MSitAE-AUGUST-2022,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12452.0,419.0,7371.0,821.0,0.0,352.0,6708.0,0.0,406.0,352.0,0.0,8.0,1295.0,346.0,4789.0,0.0,0.0,2531.0,8,2022,,,,,,,20242.0,2022-08-01,0.012005761689971,0,0,Summer,17054.0,16841.0
MSitAE-AUGUST-2022,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7737.0,187.0,4366.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,774.0,2337.0,0.0,988.0,0.0,8,2022,,,,,,,12290.0,2022-08-01,0.0483732535219921,0,0,Summer,16457.666666666668,20242.0
MSitAE-AUGUST-2022,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10945.0,0.0,280.0,6.0,0.0,260.0,3602.0,0.0,0.0,4.0,0.0,0.0,774.0,1.0,3615.0,0.0,0.0,916.0,8,2022,,,,,,,11225.0,2022-08-01,0.0564597287735943,0,0,Summer,14585.666666666666,12290.0
MSitAE-AUGUST-2022,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,5726.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,188.0,8,2022,,,,,,,5726.0,2022-08-01,0.0982132756360925,0,0,Summer,9747.0,11225.0
MSitAE-AUGUST-2022,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,1519.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,584.0,8,2022,,,,,,,1519.0,2022-08-01,0.1301567511135484,0,0,Summer,6156.666666666667,5726.0
MSitAE-AUGUST-2022,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,14270.0,0.0,12485.0,67.0,0.0,43.0,8489.0,0.0,1406.0,29.0,0.0,3.0,877.0,348.0,3766.0,0.0,244.0,1664.0,8,2022,,,,,,,26755.0,2022-08-01,0.0614585441441355,0,0,Summer,11333.333333333334,1519.0
MSitAE-AUGUST-2022,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,5654.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8,2022,,,,,,,5654.0,2022-08-01,0.0987599669207079,0,0,Summer,11309.333333333334,26755.0
MSitAE-AUGUST-2022,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8528.0,0.0,3082.0,14.0,0.0,22.0,3217.0,0.0,165.0,2.0,0.0,3.0,622.0,415.0,2508.0,0.0,21.0,759.0,8,2022,,,,,,,11610.0,2022-08-01,0.0535364489878039,0,0,Summer,14673.0,5654.0
MSitAE-AUGUST-2022,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8373.0,0.0,0.0,148.0,0.0,0.0,3285.0,0.0,0.0,53.0,0.0,0.0,825.0,57.0,3109.0,0.0,0.0,1414.0,8,2022,,,,,,,8373.0,2022-08-01,0.0781147779919695,0,0,Summer,8545.666666666666,11610.0
MSitAE-AUGUST-2022,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3761.0,0.0,10256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,18.0,1416.0,0.0,465.0,2016.0,8,2022,,,,,,,14017.0,2022-08-01,0.035260255625732,0,0,Summer,11333.333333333334,8373.0
MSitAE-AUGUST-2022,RWF,NHS ENGLAND SOUTH EAST ,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16366.0,0.0,2468.0,0.0,0.0,0.0,2538.0,0.0,39.0,0.0,0.0,0.0,521.0,2.0,5104.0,0.0,0.0,871.0,8,2022,,,,,,,18834.0,2022-08-01,0.0013149099019373,0,0,Summer,13741.333333333334,14017.0
MSitAE-AUGUST-2022,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7223.0,0.0,6558.0,0.0,0.0,1053.0,4540.0,0.0,474.0,0.0,0.0,185.0,1518.0,0.0,2810.0,0.0,0.0,712.0,8,2022,,,,,,,13781.0,2022-08-01,0.037052188169749,0,0,Summer,15544.0,18834.0
MSitAE-AUGUST-2022,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,10226.0,0.0,6889.0,0.0,0.0,0.0,4316.0,0.0,275.0,0.0,0.0,0.0,803.0,435.0,3940.0,0.0,7.0,931.0,8,2022,,,,,,,17115.0,2022-08-01,0.0117373445182544,0,0,Summer,16576.666666666668,13781.0
MSitAE-AUGUST-2022,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,9986.0,0.0,0.0,78.0,0.0,0.0,1374.0,0.0,0.0,0.0,0.0,0.0,120.0,18.0,1614.0,0.0,0.0,231.0,8,2022,,,,,,,9986.0,2022-08-01,0.0658673746296837,0,0,Summer,13627.333333333334,17115.0
MSitAE-AUGUST-2022,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9384.0,397.0,8691.0,0.0,0.0,33.0,4819.0,0.0,425.0,0.0,0.0,1.0,596.0,924.0,3495.0,6.0,0.0,1337.0,8,2022,,,,,,,18472.0,2022-08-01,0.0014337323901565,0,0,Summer,15191.0,9986.0
MSitAE-AUGUST-2022,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11435.0,0.0,4381.0,0.0,0.0,3924.0,6043.0,0.0,0.0,0.0,0.0,0.0,1729.0,183.0,4916.0,0.0,0.0,819.0,8,2022,,,,,,,15816.0,2022-08-01,0.0216005664448565,0,0,Summer,14758.0,18472.0
MSitAE-AUGUST-2022,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7907.0,621.0,1755.0,97.0,0.0,25.0,3450.0,3.0,0.0,23.0,0.0,0.0,220.0,800.0,1505.0,0.0,0.0,1568.0,8,2022,,,,,,,10283.0,2022-08-01,0.0636122730806453,0,0,Summer,14857.0,15816.0
MSitAE-AUGUST-2022,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0.0,0.0,8352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2022,,,,,,,8352.0,2022-08-01,0.078274229616649,0,0,Summer,11483.666666666666,10283.0
MSitAE-AUGUST-2022,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13836.0,0.0,10370.0,54.0,0.0,155.0,5772.0,0.0,113.0,0.0,0.0,0.0,789.0,6.0,4222.0,0.0,239.0,1253.0,8,2022,,,,,,,24206.0,2022-08-01,0.04210415408185,0,0,Summer,14280.333333333334,8352.0
MSitAE-AUGUST-2022,RCX,NHS ENGLAND EAST OF ENGLAND ,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7126.0,0.0,0.0,86.0,0.0,0.0,2922.0,0.0,0.0,28.0,0.0,0.0,826.0,390.0,2185.0,0.0,0.0,482.0,8,2022,,,,,,,7126.0,2022-08-01,0.0875831673241272,0,0,Summer,13228.0,24206.0
MSitAE-AUGUST-2022,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3710.0,0.0,0.0,71.0,0.0,0.0,184.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,623.0,0.0,0.0,163.0,8,2022,,,,,,,3710.0,2022-08-01,0.1135206316053226,0,0,Summer,11680.666666666666,7126.0
MSitAE-AUGUST-2022,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,AIREDALE NHS FOUNDATION TRUST,5688.0,319.0,10.0,181.0,0.0,0.0,2510.0,0.0,0.0,0.0,0.0,0.0,280.0,4.0,1463.0,0.0,0.0,555.0,8,2022,,,,,,,6017.0,2022-08-01,0.0960037316941054,0,0,Summer,5617.666666666667,3710.0
MSitAE-AUGUST-2022,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3733.0,0.0,2391.0,4.0,0.0,11.0,1469.0,0.0,2.0,2.0,0.0,0.0,473.0,53.0,1073.0,0.0,0.0,206.0,8,2022,,,,,,,6124.0,2022-08-01,0.095191287701691,0,0,Summer,5283.666666666667,6017.0
MSitAE-AUGUST-2022,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7210.0,472.0,5987.0,0.0,0.0,0.0,3741.0,3.0,945.0,0.0,0.0,0.0,728.0,369.0,1516.0,0.0,0.0,308.0,8,2022,,,,,,,13669.0,2022-08-01,0.0379025968347062,0,0,Summer,8603.333333333334,6124.0
MSitAE-AUGUST-2022,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,19385.0,0.0,3526.0,0.0,0.0,0.0,7641.0,0.0,7.0,0.0,0.0,0.0,1206.0,520.0,3175.0,0.0,0.0,452.0,8,2022,,,,,,,22911.0,2022-08-01,0.0322713038932821,0,0,Summer,14234.666666666666,13669.0
MSitAE-AUGUST-2022,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27624.0,0.0,1867.0,771.0,0.0,108.0,10010.0,0.0,303.0,202.0,0.0,22.0,2289.0,4.0,8251.0,0.0,255.0,1130.0,8,2022,,,,,,,29491.0,2022-08-01,0.0822328129595193,0,0,Summer,22023.666666666668,22911.0
MSitAE-AUGUST-2022,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6510.0,0.0,2663.0,36.0,0.0,36.0,3376.0,0.0,36.0,36.0,0.0,36.0,728.0,196.0,2292.0,0.0,0.0,841.0,8,2022,,,,,,,9173.0,2022-08-01,0.0720404303851321,0,0,Summer,20525.0,29491.0
MSitAE-AUGUST-2022,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1177.0,0.0,0.0,89.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,19.0,8,2022,,,,,,,1177.0,2022-08-01,0.1327535347154714,0,0,Summer,13280.333333333334,9173.0
TOTAL,TOTAL ,TOTAL ,TOTAL ,1276713.0,40628.0,627353.0,22370.0,174.0,28441.0,472617.0,1209.0,24044.0,4954.0,1.0,647.0,101458.0,28690.0,350562.0,1307.0,5219.0,124921.0,8,2022,,,,,,,9376.0,2022-08-01,14.624243762531648,1,1,Summer,6575.333333333333,1177.0
MSitAE-AUGUST-2022,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,4198.0,234.0,1642.0,101.0,0.0,0.0,1721.0,0.0,0.0,42.0,0.0,0.0,432.0,2.0,1202.0,0.0,0.0,617.0,8,2022,,,,,,,6074.0,2022-08-01,0.0955709344271183,0,0,Summer,5542.333333333333,9376.0
MSitAE-AUGUST-2022,RHM,NHS ENGLAND SOUTH EAST ,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10482.0,1367.0,0.0,294.0,0.0,0.0,3432.0,34.0,0.0,89.0,0.0,0.0,273.0,1.0,3155.0,10.0,0.0,1363.0,8,2022,,,,,,,11849.0,2022-08-01,0.0517217376402612,0,0,Summer,9099.666666666666,6074.0
MSitAE-AUGUST-2022,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8681.0,1016.0,7560.0,309.0,1.0,361.0,4119.0,0.0,162.0,144.0,0.0,12.0,1063.0,42.0,3009.0,0.0,0.0,2541.0,8,2022,,,,,,,17257.0,2022-08-01,0.0106591478180407,0,0,Summer,11726.666666666666,11849.0
MSitAE-AUGUST-2022,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,12862.0,0.0,10064.0,33.0,0.0,24.0,5835.0,0.0,1020.0,3.0,0.0,1.0,1517.0,387.0,3423.0,0.0,0.0,1039.0,8,2022,,,,,,,22926.0,2022-08-01,0.0323851979109103,0,0,Summer,17344.0,17257.0
MSitAE-AUGUST-2022,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6593.0,0.0,402.0,0.0,0.0,0.0,2976.0,0.0,4.0,0.0,0.0,0.0,489.0,600.0,1373.0,0.0,0.0,873.0,8,2022,,,,,,,6995.0,2022-08-01,0.0885778417447468,0,0,Summer,15726.0,22926.0
MSitAE-AUGUST-2022,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9375.0,0.0,5134.0,15.0,0.0,29.0,2938.0,0.0,356.0,2.0,0.0,0.0,713.0,106.0,3135.0,0.0,0.0,265.0,8,2022,,,,,,,14509.0,2022-08-01,0.031524531847527,0,0,Summer,14810.0,6995.0
MSitAE-AUGUST-2022,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7587.0,0.0,2293.0,0.0,0.0,0.0,3297.0,0.0,0.0,0.0,0.0,0.0,592.0,238.0,1727.0,0.0,0.0,456.0,8,2022,,,,,,,9880.0,2022-08-01,0.0666722256875896,0,0,Summer,10461.333333333334,14509.0
MSitAE-AUGUST-2022,RNA,NHS ENGLAND MIDLANDS ,THE DUDLEY GROUP NHS FOUNDATION TRUST,8749.0,0.0,5179.0,166.0,0.0,1428.0,3022.0,0.0,337.0,31.0,0.0,0.0,581.0,90.0,3045.0,0.0,0.0,1377.0,8,2022,,,,,,,13928.0,2022-08-01,0.0359360267969927,0,0,Summer,12772.333333333334,9880.0
