period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,number_of_a&e_attendances_type_1,number_of_a&e_attendances_type_2,number_of_a&e_attendances_other_a&e_department,number_of_attendances_over_4hrs_type_1,number_of_attendances_over_4hrs_type_2,number_of_attendances_over_4hrs_other_a&e_department,total_a&e_attendances,date,attendance_zscore,is_outlier,is_anomaly
MSitAE-SEPTEMBER-2022,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11522.0,2097.0,0.0,563.0,0.0,0.0,4269.0,37.0,0.0,0.0,0.0,0.0,489.0,0.0,2757.0,1.0,0.0,819.0,September,2022,,,,,,,13619.0,2022-09-01,0.03828224356013362,0,0
MSitAE-SEPTEMBER-2022,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8679.0,0.0,0.0,227.0,0.0,0.0,3446.0,0.0,0.0,78.0,0.0,0.0,770.0,417.0,2483.0,0.0,0.0,752.0,September,2022,,,,,,,8679.0,2022-09-01,0.07579134003235423,0,0
MSitAE-SEPTEMBER-2022,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8037.0,0.0,3089.0,848.0,0.0,0.0,2376.0,0.0,0.0,133.0,0.0,0.0,438.0,351.0,2388.0,0.0,0.0,800.0,September,2022,,,,,,,11126.0,2022-09-01,0.0572114292899405,0,0
MSitAE-SEPTEMBER-2022,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,3276.0,0.0,0.0,165.0,0.0,0.0,123.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,September,2022,,,,,,,3276.0,2022-09-01,0.11681596518203195,0,0
MSitAE-SEPTEMBER-2022,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,2220.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,0.0,September,2022,,,,,,,2220.0,2022-09-01,0.12483410402305724,0,0
MSitAE-SEPTEMBER-2022,RPA,NHS ENGLAND SOUTH EAST ,MEDWAY NHS FOUNDATION TRUST,7452.0,0.0,6556.0,411.0,0.0,0.0,3441.0,0.0,917.0,156.0,0.0,0.0,864.0,166.0,2360.0,0.0,0.0,968.0,September,2022,,,,,,,14008.0,2022-09-01,0.03532859203630896,0,0
MSitAE-SEPTEMBER-2022,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10992.0,0.0,214.0,6.0,0.0,283.0,3726.0,0.0,0.0,0.0,0.0,0.0,820.0,6.0,3759.0,0.0,0.0,924.0,September,2022,,,,,,,11206.0,2022-09-01,0.05660399452925677,0,0
MSitAE-SEPTEMBER-2022,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9720.0,0.0,8541.0,409.0,0.0,0.0,5740.0,0.0,1.0,226.0,0.0,0.0,620.0,796.0,2033.0,0.0,0.0,1553.0,September,2022,,,,,,,18261.0,2022-09-01,0.003035841571459929,0,0
MSitAE-SEPTEMBER-2022,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0.0,0.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,September,2022,,,,,,,1520.0,2022-09-01,0.1301491581790399,0,0
MSitAE-SEPTEMBER-2022,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11054.0,1602.0,479.0,964.0,0.0,72.0,5123.0,0.0,18.0,391.0,0.0,2.0,959.0,0.0,3490.0,103.0,21.0,3642.0,September,2022,,,,,,,13135.0,2022-09-01,0.041957223862270215,0,0
MSitAE-SEPTEMBER-2022,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8827.0,0.0,1761.0,32.0,0.0,12.0,4126.0,0.0,0.0,18.0,0.0,0.0,432.0,470.0,1870.0,0.0,71.0,690.0,September,2022,,,,,,,10588.0,2022-09-01,0.061296428055538615,0,0
MSitAE-SEPTEMBER-2022,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,20531.0,0.0,3916.0,0.0,0.0,0.0,8611.0,0.0,77.0,0.0,0.0,0.0,1203.0,628.0,3280.0,0.0,0.0,478.0,September,2022,,,,,,,24447.0,2022-09-01,0.04393405129840984,0,0
MSitAE-SEPTEMBER-2022,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,9848.0,0.0,6815.0,0.0,0.0,0.0,4130.0,0.0,244.0,0.0,0.0,0.0,640.0,626.0,3838.0,0.0,21.0,1076.0,September,2022,,,,,,,16663.0,2022-09-01,0.015169350916117525,0,0
MSitAE-SEPTEMBER-2022,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14244.0,1079.0,8227.0,870.0,0.0,0.0,6212.0,238.0,19.0,95.0,0.0,0.0,1643.0,7.0,3071.0,0.0,0.0,495.0,September,2022,,,,,,,23550.0,2022-09-01,0.03712318904424347,0,0
MSitAE-SEPTEMBER-2022,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0.0,0.0,689.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,September,2022,,,,,,,689.0,2022-09-01,0.13645888675564222,0,0
MSitAE-SEPTEMBER-2022,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7738.0,0.0,0.0,0.0,0.0,0.0,3482.0,0.0,0.0,0.0,0.0,0.0,831.0,112.0,2325.0,0.0,1.0,1237.0,September,2022,,,,,,,7738.0,2022-09-01,0.08293629140489665,0,0
MSitAE-SEPTEMBER-2022,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0.0,0.0,2788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,September,2022,,,,,,,2788.0,2022-09-01,0.12052131722220273,0,0
MSitAE-SEPTEMBER-2022,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,10827.0,1707.0,5650.0,37.0,0.0,21.0,5280.0,109.0,78.0,18.0,0.0,0.0,933.0,0.0,3070.0,77.0,15.0,1610.0,September,2022,,,,,,,18184.0,2022-09-01,0.0036204975286180234,0,0
MSitAE-SEPTEMBER-2022,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0.0,0.0,1757.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,September,2022,,,,,,,1757.0,2022-09-01,0.12834963270051436,0,0
MSitAE-SEPTEMBER-2022,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0.0,0.0,5231.0,0.0,0.0,323.0,0.0,0.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,September,2022,,,,,,,5231.0,2022-09-01,0.10197177821782319,0,0
MSitAE-SEPTEMBER-2022,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,22655.0,815.0,16582.0,0.0,0.0,0.0,10187.0,7.0,1655.0,0.0,0.0,0.0,3196.0,611.0,5135.0,0.0,0.0,1070.0,September,2022,,,,,,,40052.0,2022-09-01,0.1624217943042808,0,0
MSitAE-SEPTEMBER-2022,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,15668.0,0.0,5350.0,120.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.0,3.0,3657.0,0.0,171.0,717.0,September,2022,,,,,,,21018.0,2022-09-01,0.01789787886860327,0,0
MSitAE-SEPTEMBER-2022,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14464.0,1632.0,126.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,560.0,3719.0,0.0,0.0,3470.0,September,2022,,,,,,,16222.0,2022-09-01,0.01851783503438661,0,0
MSitAE-SEPTEMBER-2022,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,September,2022,,,,,,,270.0,2022-09-01,0.13964032631472328,0,0
MSitAE-SEPTEMBER-2022,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0.0,0.0,1473.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,September,2022,,,,,,,1473.0,2022-09-01,0.1305060261009416,0,0
MSitAE-SEPTEMBER-2022,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3887.0,0.0,0.0,288.0,0.0,2869.0,1991.0,0.0,0.0,82.0,0.0,4.0,184.0,25.0,1236.0,0.0,0.0,414.0,September,2022,,,,,,,3887.0,2022-09-01,0.11217668219730993,0,0
MSitAE-SEPTEMBER-2022,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,14535.0,0.0,11883.0,82.0,0.0,44.0,8508.0,0.0,1387.0,31.0,0.0,4.0,978.0,390.0,3768.0,0.0,224.0,1622.0,September,2022,,,,,,,26418.0,2022-09-01,0.05889972521475535,0,0
TOTAL,TOTAL,TOTAL,TOTAL,1274680.0,40047.0,635667.0,26931.0,141.0,31023.0,486460.0,1981.0,24376.0,5555.0,5.0,450.0,98810.0,32762.0,353779.0,1325.0,5653.0,126720.0,September,2022,,,,,,,9376.0,2022-09-01,14.667523489230364,1,1
MSitAE-OCTOBER-2022,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0.0,0.0,733.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,733.0,2022-10-01,0.13612479763726615,0,0
MSitAE-OCTOBER-2022,RN5,NHS ENGLAND SOUTH EAST ,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11864.0,0.0,226.0,12.0,0.0,272.0,4754.0,0.0,0.0,7.0,0.0,0.0,1094.0,7.0,3796.0,0.0,0.0,1106.0,October,2022,,,,,,,12090.0,2022-10-01,0.0498918404237015,0,0
MSitAE-OCTOBER-2022,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,24449.0,904.0,19076.0,0.0,0.0,0.0,12129.0,42.0,3388.0,0.0,0.0,0.0,3339.0,1022.0,5066.0,0.0,0.0,1205.0,October,2022,,,,,,,44429.0,2022-10-01,0.19565606864818963,0,0
MSitAE-OCTOBER-2022,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,9087.0,0.0,2105.0,39.0,0.0,19.0,4596.0,0.0,515.0,16.0,0.0,0.0,486.0,480.0,1973.0,0.0,125.0,812.0,October,2022,,,,,,,11192.0,2022-10-01,0.05671029561237642,0,0
MSitAE-OCTOBER-2022,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0.0,0.0,1915.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,1915.0,2022-10-01,0.12714994904816398,0,0
MSitAE-OCTOBER-2022,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,2039.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,2039.0,2022-10-01,0.1262084251691042,0,0
MSitAE-OCTOBER-2022,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15483.0,1750.0,233.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,686.0,3820.0,0.0,0.0,3179.0,October,2022,,,,,,,17466.0,2022-10-01,0.009072224505754541,0,0
MSitAE-OCTOBER-2022,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,24856.0,0.0,6611.0,0.0,0.0,0.0,12528.0,0.0,291.0,0.0,0.0,0.0,1600.0,915.0,6097.0,0.0,455.0,1329.0,October,2022,,,,,,,31467.0,2022-10-01,0.09723645154840754,0,0
MSitAE-OCTOBER-2022,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15029.0,0.0,13513.0,117.0,0.0,71.0,9322.0,0.0,1789.0,56.0,0.0,9.0,1020.0,785.0,3853.0,0.0,210.0,1819.0,October,2022,,,,,,,28542.0,2022-10-01,0.07502711811090851,0,0
MSitAE-OCTOBER-2022,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE HOSPITALS NHS TRUST,16832.0,0.0,5931.0,124.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.0,11.0,3699.0,0.0,149.0,785.0,October,2022,,,,,,,22763.0,2022-10-01,0.03114754958601723,0,0
MSitAE-OCTOBER-2022,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,3871.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,3871.0,2022-10-01,0.11229816914944667,0,0
MSitAE-OCTOBER-2022,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,12452.0,0.0,4382.0,10.0,0.0,0.0,4904.0,0.0,0.0,2.0,0.0,0.0,358.0,470.0,1131.0,0.0,0.0,183.0,October,2022,,,,,,,16834.0,2022-10-01,0.013870959115156043,0,0
MSitAE-OCTOBER-2022,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9696.0,0.0,4664.0,148.0,0.0,0.0,5376.0,0.0,365.0,28.0,0.0,0.0,326.0,3.0,4740.0,0.0,0.0,440.0,October,2022,,,,,,,14360.0,2022-10-01,0.03265587908930053,0,0
MSitAE-OCTOBER-2022,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7934.0,0.0,10675.0,306.0,0.0,245.0,3870.0,0.0,111.0,90.0,0.0,0.0,399.0,1020.0,2345.0,0.0,0.0,1653.0,October,2022,,,,,,,18609.0,2022-10-01,0.00039350036248568396,0,0
MSitAE-OCTOBER-2022,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,22172.0,0.0,4527.0,0.0,0.0,0.0,9739.0,0.0,148.0,0.0,0.0,0.0,1327.0,867.0,3248.0,0.0,0.0,469.0,October,2022,,,,,,,26699.0,2022-10-01,0.06103333981165697,0,0
MSitAE-OCTOBER-2022,Y04538,NHS ENGLAND SOUTH EAST ,BRACKNELL URGENT CARE CENTRE WIC,0.0,0.0,2556.0,0.0,0.0,1566.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,2556.0,2022-10-01,0.12228287802818556,0,0
MSitAE-OCTOBER-2022,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11935.0,1595.0,508.0,1067.0,0.0,67.0,5845.0,0.0,13.0,484.0,0.0,2.0,1082.0,1.0,3564.0,123.0,14.0,4021.0,October,2022,,,,,,,14038.0,2022-10-01,0.03510080400105257,0,0
MSitAE-OCTOBER-2022,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9392.0,0.0,0.0,0.0,0.0,0.0,3140.0,0.0,0.0,0.0,0.0,0.0,339.0,294.0,952.0,0.0,0.0,68.0,October,2022,,,,,,,9392.0,2022-10-01,0.07037757772776045,0,0
MSitAE-OCTOBER-2022,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,3075.0,0.0,5199.0,47.0,0.0,236.0,1903.0,0.0,1261.0,25.0,0.0,52.0,947.0,104.0,1671.0,0.0,938.0,564.0,October,2022,,,,,,,8274.0,2022-10-01,0.07886647850831563,0,0
MSitAE-OCTOBER-2022,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0.0,0.0,2003.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,2003.0,2022-10-01,0.12648177081141188,0,0
MSitAE-OCTOBER-2022,RMP,NHS ENGLAND NORTH WEST ,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8268.0,0.0,2703.0,0.0,0.0,0.0,4455.0,0.0,0.0,0.0,0.0,0.0,589.0,356.0,2048.0,0.0,0.0,554.0,October,2022,,,,,,,10971.0,2022-10-01,0.058388334138765235,0,0
MSitAE-OCTOBER-2022,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4176.0,0.0,0.0,330.0,0.0,2960.0,2112.0,0.0,0.0,90.0,0.0,8.0,153.0,37.0,1287.0,0.0,0.0,417.0,October,2022,,,,,,,4176.0,2022-10-01,0.10998232412433993,0,0
MSitAE-OCTOBER-2022,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,15317.0,1181.0,10764.0,1152.0,0.0,0.0,7270.0,133.0,194.0,181.0,0.0,0.0,1780.0,32.0,3240.0,0.0,0.0,553.0,October,2022,,,,,,,27262.0,2022-10-01,0.06530816193996875,0,0
MSitAE-OCTOBER-2022,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0.0,0.0,1739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,1739.0,2022-10-01,0.1284863055216682,0,0
MSitAE-OCTOBER-2022,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,8620.0,682.0,2705.0,1143.0,0.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.0,0.0,3386.0,0.0,0.0,2406.0,October,2022,,,,,,,12007.0,2022-10-01,0.050522053987910875,0,0
MSitAE-OCTOBER-2022,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,18161.0,0.0,5915.0,107.0,0.0,0.0,7461.0,0.0,56.0,37.0,0.0,0.0,561.0,1028.0,3513.0,0.0,374.0,1497.0,October,2022,,,,,,,24076.0,2022-10-01,0.041117072595739025,0,0
MSitAE-OCTOBER-2022,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14946.0,0.0,11702.0,104.0,0.0,408.0,7561.0,0.0,1275.0,29.0,0.0,48.0,1562.0,771.0,3562.0,0.0,0.0,1232.0,October,2022,,,,,,,26648.0,2022-10-01,0.06064610015172109,0,0
MSitAE-OCTOBER-2022,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0.0,0.0,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,1982.0,2022-10-01,0.12664122243609136,0,0
MSitAE-OCTOBER-2022,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7707.0,217.0,4175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,914.0,2006.0,0.0,1022.0,0.0,October,2022,,,,,,,12099.0,2022-10-01,0.04982350401312458,0,0
MSitAE-OCTOBER-2022,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0.0,0.0,613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,October,2022,,,,,,,613.0,2022-10-01,0.13703594977829175,0,0
MSitAE-OCTOBER-2022,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12741.0,0.0,3482.0,0.0,0.0,0.0,5191.0,0.0,1.0,0.0,0.0,0.0,1341.0,369.0,3171.0,0.0,565.0,696.0,October,2022,,,,,,,16223.0,2022-10-01,0.018510242099878067,0,0
MSitAE-OCTOBER-2022,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12502.0,0.0,17370.0,308.0,0.0,0.0,6787.0,0.0,3110.0,137.0,0.0,0.0,1045.0,497.0,6096.0,0.0,0.0,1556.0,October,2022,,,,,,,29872.0,2022-10-01,0.08512572100727558,0,0
MSitAE-OCTOBER-2022,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3979.0,0.0,11302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,27.0,1412.0,0.0,600.0,2244.0,October,2022,,,,,,,15281.0,2022-10-01,0.02566278640692904,0,0
MSitAE-OCTOBER-2022,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5409.0,0.0,4863.0,0.0,0.0,415.0,2592.0,0.0,301.0,0.0,0.0,10.0,370.0,104.0,2000.0,0.0,0.0,1528.0,October,2022,,,,,,,10272.0,2022-10-01,0.06369579536023937,0,0
MSitAE-OCTOBER-2022,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8989.0,1008.0,8789.0,376.0,1.0,759.0,4663.0,0.0,191.0,181.0,0.0,25.0,1327.0,29.0,3269.0,0.0,0.0,2403.0,October,2022,,,,,,,18786.0,2022-10-01,0.0009504490455270787,0,0
TOTAL,TOTAL,TOTAL,TOTAL,1369912.0,41217.0,709558.0,29273.0,223.0,37845.0,547480.0,1572.0,38847.0,6668.0,11.0,699.0,106993.0,43793.0,367028.0,1411.0,6302.0,132106.0,October,2022,,,,,,,9376.0,2022-10-01,15.960547085494307,1,1
MSitAE-OCTOBER-2022,RC9,NHS ENGLAND EAST OF ENGLAND ,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16142.0,0.0,6479.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,13.0,4306.0,0.0,0.0,1634.0,October,2022,,,,,,,22621.0,2022-10-01,0.0300693528858036,0,0
MSitAE-OCTOBER-2022,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12367.0,3709.0,6688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.0,186.0,2850.0,0.0,0.0,1132.0,October,2022,,,,,,,22764.0,2022-10-01,0.031155142520525776,0,0
MSitAE-OCTOBER-2022,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,1360.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,October,2022,,,,,,,1360.0,2022-10-01,0.1313640277004074,0,0
MSitAE-OCTOBER-2022,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,8974.0,0.0,0.0,539.0,0.0,0.0,3958.0,0.0,0.0,187.0,0.0,0.0,915.0,266.0,2674.0,0.0,0.0,753.0,October,2022,,,,,,,8974.0,2022-10-01,0.07355142435233296,0,0
MSitAE-OCTOBER-2022,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,13384.0,246.0,103.0,285.0,0.0,0.0,3554.0,0.0,0.0,41.0,0.0,0.0,719.0,308.0,1964.0,1.0,0.0,172.0,October,2022,,,,,,,13733.0,2022-10-01,0.0374166490261593,0,0
MSitAE-OCTOBER-2022,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,8516.0,0.0,0.0,180.0,0.0,0.0,3639.0,0.0,0.0,59.0,0.0,0.0,697.0,482.0,3195.0,0.0,0.0,1478.0,October,2022,,,,,,,8516.0,2022-10-01,0.07702898835724734,0,0
MSitAE-OCTOBER-2022,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,17796.0,0.0,11180.0,83.0,0.0,21.0,8763.0,0.0,27.0,22.0,0.0,0.0,1007.0,1102.0,3356.0,0.0,0.0,1115.0,October,2022,,,,,,,28976.0,2022-10-01,0.07832245168761776,0,0
MSitAE-OCTOBER-2022,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20311.0,0.0,10040.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,22.0,2706.0,0.0,0.0,368.0,October,2022,,,,,,,30351.0,2022-10-01,0.08876273663686945,0,0
MSitAE-OCTOBER-2022,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7467.0,0.0,2790.0,214.0,0.0,0.0,2738.0,0.0,0.0,30.0,0.0,0.0,522.0,328.0,1852.0,0.0,0.0,126.0,October,2022,,,,,,,10257.0,2022-10-01,0.06380968937786756,0,0
MSitAE-OCTOBER-2022,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,3653.0,0.0,0.0,146.0,0.0,0.0,275.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,3653.0,2022-10-01,0.11395342887230984,0,0
MSitAE-OCTOBER-2022,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,2168.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,October,2022,,,,,,,2168.0,2022-10-01,0.12522893661750167,0,0
