period,org_code,parent_org,org_name,a&e_attendances_type_1,a&e_attendances_type_2,a&e_attendances_other_a&e_department,a&e_attendances_booked_appointments_type_1,a&e_attendances_booked_appointments_type_2,a&e_attendances_booked_appointments_other_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,patients_who_have_waited_4-12_hs_from_dta_to_admission,patients_who_have_waited_12+_hrs_from_dta_to_admission,emergency_admissions_via_a&e_-_type_1,emergency_admissions_via_a&e_-_type_2,emergency_admissions_via_a&e_-_other_a&e_department,other_emergency_admissions,month,year,percentage_seen_within_4_hours
MSitAE-JANUARY-2022,RNZ,NHS ENGLAND SOUTH WEST ,SALISBURY NHS FOUNDATION TRUST,3774.0,213.0,1370.0,188.0,0.0,0.0,915.0,0.0,0.0,53.0,0.0,0.0,318.0,0.0,1329.0,0.0,0.0,672.0,January,2022,75.75516693163752
MSitAE-JANUARY-2022,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,152.0,January,2022,
MSitAE-JANUARY-2022,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,479.0,January,2022,
MSitAE-JANUARY-2022,RTX,NHS ENGLAND NORTH WEST ,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7384.0,0.0,1848.0,296.0,0.0,54.0,2505.0,0.0,34.0,57.0,0.0,2.0,578.0,239.0,2098.0,0.0,25.0,895.0,January,2022,66.07529794149512
MSitAE-JANUARY-2022,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,18592.0,1410.0,0.0,0.0,0.0,0.0,8514.0,83.0,0.0,0.0,0.0,0.0,1427.0,624.0,4071.0,8.0,0.0,3200.0,January,2022,54.20611015490534
MSitAE-JANUARY-2022,RWG,NHS ENGLAND EAST OF ENGLAND ,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,6754.0,0.0,5579.0,0.0,0.0,1200.0,4331.0,0.0,307.0,0.0,0.0,0.0,1218.0,0.0,3047.0,0.0,0.0,934.0,January,2022,35.875037015102166
MSitAE-JANUARY-2022,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,13138.0,0.0,0.0,0.0,0.0,0.0,3192.0,0.0,0.0,0.0,0.0,0.0,933.0,4.0,2728.0,0.0,0.0,732.0,January,2022,75.70406454559294
MSitAE-JANUARY-2022,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14164.0,1500.0,174.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0,514.0,4081.0,0.0,0.0,2994.0,January,2022,100.0
MSitAE-JANUARY-2022,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,873.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,5410.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,AC008,NHS ENGLAND NORTH WEST ,ROSSENDALE MINOR INJURIES UNIT,0.0,0.0,824.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,1823.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0.0,0.0,3065.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0.0,0.0,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,2130.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4704.0,0.0,2264.0,233.0,0.0,0.0,2694.0,0.0,3.0,103.0,0.0,0.0,531.0,132.0,1862.0,0.0,0.0,1012.0,January,2022,42.72959183673469
MSitAE-JANUARY-2022,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,January,2022,
MSitAE-JANUARY-2022,RBS,NHS ENGLAND NORTH WEST ,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,4999.0,0.0,0.0,0.0,0.0,0.0,987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.0,0.0,0.0,215.0,January,2022,80.25605121024205
MSitAE-JANUARY-2022,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4013.0,0.0,68.0,220.0,0.0,2.0,242.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,708.0,0.0,0.0,188.0,January,2022,93.96959880388737
MSitAE-JANUARY-2022,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5503.0,0.0,790.0,153.0,0.0,0.0,2093.0,0.0,1.0,38.0,0.0,0.0,534.0,320.0,1506.0,0.0,0.0,393.0,January,2022,61.96620025440669
MSitAE-JANUARY-2022,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9553.0,0.0,1180.0,960.0,0.0,0.0,2904.0,0.0,0.0,146.0,0.0,0.0,446.0,344.0,2503.0,0.0,0.0,755.0,January,2022,69.60117240657385
MSitAE-JANUARY-2022,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5243.0,0.0,0.0,137.0,0.0,0.0,2058.0,0.0,0.0,31.0,0.0,0.0,237.0,276.0,1379.0,0.0,0.0,325.0,January,2022,60.747663551401864
MSitAE-JANUARY-2022,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4855.0,0.0,3477.0,0.0,0.0,498.0,1940.0,0.0,32.0,0.0,0.0,3.0,412.0,29.0,2011.0,0.0,0.0,1459.0,January,2022,60.04119464469619
MSitAE-JANUARY-2022,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5203.0,0.0,2697.0,12.0,0.0,32.0,1866.0,0.0,28.0,1.0,0.0,0.0,915.0,12.0,1626.0,0.0,0.0,685.0,January,2022,64.13607534114934
MSitAE-JANUARY-2022,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,10243.0,0.0,0.0,612.0,0.0,0.0,2504.0,0.0,0.0,0.0,0.0,0.0,348.0,26.0,1338.0,0.0,0.0,389.0,January,2022,75.554036903251
MSitAE-JANUARY-2022,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11077.0,1257.0,5011.0,0.0,0.0,431.0,2636.0,60.0,0.0,0.0,0.0,0.0,271.0,0.0,3305.0,11.0,0.0,2224.0,January,2022,76.20294303511781
MSitAE-JANUARY-2022,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,14403.0,0.0,11609.0,102.0,0.0,59.0,7650.0,0.0,1278.0,30.0,0.0,0.0,1332.0,295.0,4061.0,0.0,213.0,1669.0,January,2022,46.88606540304103
MSitAE-JANUARY-2022,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9215.0,0.0,823.0,81.0,0.0,0.0,2485.0,0.0,0.0,6.0,0.0,0.0,1386.0,0.0,2451.0,0.0,0.0,429.0,January,2022,73.03309820944112
MSitAE-JANUARY-2022,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0.0,0.0,1409.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,157.0,January,2022,
MSitAE-JANUARY-2022,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10628.0,0.0,5345.0,7.0,0.0,0.0,5351.0,0.0,483.0,1.0,0.0,0.0,1487.0,465.0,3647.0,0.0,0.0,1061.0,January,2022,49.65186300338728
MSitAE-JANUARY-2022,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7417.0,0.0,8461.0,440.0,0.0,209.0,3463.0,0.0,2.0,120.0,0.0,0.0,705.0,837.0,2501.0,0.0,0.0,752.0,January,2022,53.309963597141696
MSitAE-JANUARY-2022,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11659.0,0.0,3604.0,0.0,0.0,3073.0,6017.0,0.0,0.0,0.0,0.0,0.0,2094.0,17.0,5039.0,0.0,0.0,820.0,January,2022,48.39180032592847
MSitAE-JANUARY-2022,RXR,NHS ENGLAND NORTH WEST ,EAST LANCASHIRE HOSPITALS NHS TRUST,9934.0,0.0,5816.0,0.0,0.0,0.0,4677.0,0.0,287.0,0.0,0.0,0.0,1106.0,233.0,4126.0,0.0,15.0,924.0,January,2022,52.91926716327763
MSitAE-JANUARY-2022,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,1463.0,0.0,0.0,111.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,RYG,NHS ENGLAND MIDLANDS ,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,67.0,January,2022,
MSitAE-JANUARY-2022,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0.0,0.0,5045.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,Y03051,NHS ENGLAND SOUTH EAST ,HASTINGS MED P & WALKIN,0.0,0.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0.0,0.0,5869.0,0.0,0.0,425.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0.0,0.0,878.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0.0,0.0,6517.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0.0,0.0,934.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0.0,0.0,2517.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0.0,0.0,2684.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11263.0,0.0,14009.0,313.0,0.0,0.0,4306.0,0.0,811.0,114.0,0.0,0.0,1227.0,19.0,5342.0,0.0,0.0,1402.0,January,2022,61.768622924620445
MSitAE-JANUARY-2022,RA4,NHS ENGLAND SOUTH WEST ,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4846.0,0.0,0.0,0.0,0.0,0.0,718.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,1747.0,0.0,0.0,241.0,January,2022,85.1836566240198
MSitAE-JANUARY-2022,RBK,NHS ENGLAND MIDLANDS ,WALSALL HEALTHCARE NHS TRUST,6882.0,0.0,3255.0,391.0,0.0,128.0,2195.0,0.0,27.0,57.0,0.0,0.0,495.0,3.0,2703.0,0.0,0.0,823.0,January,2022,68.10520197616971
MSitAE-JANUARY-2022,RBN,NHS ENGLAND NORTH WEST ,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9074.0,0.0,4502.0,174.0,0.0,0.0,4075.0,0.0,120.0,22.0,0.0,0.0,317.0,0.0,4101.0,0.0,0.0,309.0,January,2022,55.09147013445008
MSitAE-JANUARY-2022,RD8,NHS ENGLAND EAST OF ENGLAND ,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7232.0,0.0,4242.0,625.0,0.0,79.0,1904.0,0.0,18.0,119.0,0.0,0.0,329.0,0.0,1670.0,0.0,0.0,477.0,January,2022,73.67256637168141
MSitAE-JANUARY-2022,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8691.0,0.0,4529.0,269.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,121.0,2614.0,0.0,43.0,571.0,January,2022,100.0
MSitAE-JANUARY-2022,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,6565.0,0.0,2646.0,503.0,0.0,40.0,2645.0,0.0,2.0,170.0,0.0,1.0,529.0,6.0,2139.0,0.0,0.0,1627.0,January,2022,59.71058644325971
MSitAE-JANUARY-2022,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8536.0,678.0,6007.0,525.0,1.0,899.0,4489.0,0.0,94.0,260.0,0.0,31.0,1218.0,7.0,3051.0,0.0,0.0,2183.0,January,2022,47.410965323336455
MSitAE-JANUARY-2022,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,7749.0,534.0,1905.0,1247.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,3178.0,0.0,0.0,2696.0,January,2022,100.0
MSitAE-JANUARY-2022,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12161.0,364.0,6373.0,679.0,0.0,106.0,6631.0,0.0,112.0,285.0,0.0,1.0,956.0,849.0,4909.0,0.0,0.0,2039.0,January,2022,45.47323410903709
MSitAE-JANUARY-2022,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,11220.0,0.0,0.0,0.0,0.0,0.0,4173.0,0.0,0.0,0.0,0.0,0.0,1050.0,224.0,3513.0,0.0,0.0,482.0,January,2022,62.80748663101604
MSitAE-JANUARY-2022,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,8750.0,0.0,4362.0,24.0,0.0,8.0,1777.0,0.0,98.0,5.0,0.0,0.0,443.0,40.0,3341.0,0.0,2.0,416.0,January,2022,79.69142857142857
MSitAE-JANUARY-2022,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7166.0,115.0,2886.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,359.0,2055.0,0.0,964.0,0.0,January,2022,100.0
MSitAE-JANUARY-2022,RKB,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,10594.0,1412.0,5793.0,100.0,0.0,45.0,5147.0,37.0,28.0,35.0,0.0,1.0,1206.0,14.0,2967.0,75.0,12.0,1896.0,January,2022,51.415895790069854
MSitAE-JANUARY-2022,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,7502.0,0.0,1275.0,199.0,0.0,1.0,2625.0,0.0,2.0,24.0,0.0,0.0,776.0,269.0,2097.0,0.0,0.0,665.0,January,2022,65.00933084510797
MSitAE-JANUARY-2022,RRF,NHS ENGLAND NORTH WEST ,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7629.0,0.0,4143.0,0.0,0.0,0.0,3648.0,0.0,16.0,0.0,0.0,0.0,992.0,107.0,1922.0,0.0,0.0,437.0,January,2022,52.18246165945734
MSitAE-JANUARY-2022,RTQ,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,3363.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,January,2022,
MSitAE-JANUARY-2022,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3563.0,0.0,9177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,7.0,1398.0,0.0,496.0,1804.0,January,2022,100.0
MSitAE-JANUARY-2022,RVY,NHS ENGLAND NORTH WEST ,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,6635.0,0.0,1839.0,215.0,0.0,0.0,2083.0,0.0,0.0,0.0,0.0,0.0,628.0,196.0,1851.0,0.0,0.0,101.0,January,2022,68.60587792012058
MSitAE-JANUARY-2022,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,January,2022,
MSitAE-JANUARY-2022,RY2,NHS ENGLAND NORTH WEST ,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,6512.0,0.0,0.0,21.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,4996.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,3065.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0.0,0.0,1503.0,0.0,0.0,85.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,January,2022,
MSitAE-JANUARY-2022,R0A,NHS ENGLAND NORTH WEST ,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,25795.0,2674.0,5522.0,977.0,65.0,2055.0,11461.0,58.0,375.0,333.0,0.0,21.0,2970.0,288.0,7804.0,69.0,4.0,1723.0,January,2022,55.568908703237064
MSitAE-JANUARY-2022,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11430.0,1215.0,5523.0,284.0,0.0,260.0,4134.0,5.0,176.0,106.0,0.0,9.0,629.0,0.0,4206.0,17.0,0.0,1093.0,January,2022,63.83202099737533
MSitAE-JANUARY-2022,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,2308.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,January,2022,
MSitAE-JANUARY-2022,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,2809.0,0.0,1685.0,31.0,0.0,46.0,861.0,0.0,0.0,5.0,0.0,0.0,375.0,18.0,1076.0,0.0,0.0,149.0,January,2022,69.34852260590958
MSitAE-JANUARY-2022,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,22189.0,820.0,16175.0,0.0,0.0,0.0,8825.0,9.0,836.0,0.0,0.0,0.0,3011.0,311.0,5140.0,0.0,0.0,1253.0,January,2022,60.22804092117716
MSitAE-JANUARY-2022,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5504.0,0.0,100.0,434.0,0.0,0.0,1752.0,0.0,5.0,0.0,0.0,0.0,62.0,0.0,2383.0,0.0,4.0,565.0,January,2022,68.1686046511628
MSitAE-JANUARY-2022,RA7,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,12505.0,1812.0,0.0,0.0,0.0,0.0,4824.0,43.0,0.0,0.0,0.0,0.0,974.0,776.0,3662.0,7.0,0.0,604.0,January,2022,61.4234306277489
MSitAE-JANUARY-2022,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26544.0,0.0,1966.0,1012.0,0.0,104.0,7189.0,0.0,105.0,113.0,0.0,8.0,1713.0,2.0,8550.0,0.0,258.0,1213.0,January,2022,72.91666666666666
MSitAE-JANUARY-2022,RBT,NHS ENGLAND NORTH WEST ,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6145.0,0.0,1846.0,92.0,0.0,21.0,3140.0,0.0,17.0,13.0,0.0,1.0,780.0,95.0,2449.0,0.0,0.0,740.0,January,2022,48.90154597233523
MSitAE-JANUARY-2022,RBV,NHS ENGLAND NORTH WEST ,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,January,2022,
MSitAE-JANUARY-2022,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,8495.0,344.0,6542.0,0.0,0.0,354.0,4273.0,0.0,153.0,0.0,0.0,0.0,1134.0,463.0,3547.0,3.0,0.0,1264.0,January,2022,49.69982342554444
MSitAE-JANUARY-2022,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6849.0,0.0,0.0,0.0,0.0,0.0,2430.0,0.0,0.0,0.0,0.0,0.0,882.0,3.0,2191.0,0.0,4.0,1194.0,January,2022,64.5203679369251
MSitAE-JANUARY-2022,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13435.0,0.0,7734.0,144.0,0.0,239.0,5122.0,0.0,44.0,0.0,0.0,0.0,975.0,4.0,4247.0,0.0,191.0,1115.0,January,2022,61.87569780424265
MSitAE-JANUARY-2022,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15920.0,239.0,7210.0,525.0,0.0,0.0,7393.0,0.0,0.0,96.0,0.0,0.0,1447.0,1.0,4996.0,0.0,0.0,1671.0,January,2022,53.561557788944725
MSitAE-JANUARY-2022,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,1027.0,0.0,0.0,73.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,7.0,January,2022,
MSitAE-JANUARY-2022,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,10916.0,0.0,4085.0,87.0,0.0,376.0,5711.0,0.0,524.0,0.0,0.0,15.0,849.0,381.0,3072.0,0.0,63.0,1480.0,January,2022,47.682301209234154
MSitAE-JANUARY-2022,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,6122.0,0.0,6833.0,0.0,0.0,13.0,2483.0,0.0,44.0,0.0,0.0,0.0,520.0,118.0,1685.0,0.0,0.0,1086.0,January,2022,59.44135903299576
MSitAE-JANUARY-2022,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,11483.0,558.0,3254.0,0.0,0.0,499.0,2348.0,0.0,0.0,0.0,0.0,0.0,59.0,19.0,3225.0,0.0,0.0,849.0,January,2022,79.55238178176435
